subject_id,canonical_finger_position,b_keypoints_a,b_keypoints_b,c_keypoints_a,c_keypoints_b,b_descriptors_a,b_descriptors_b,c_descriptors_a,c_descriptors_b,b_cap_a,b_cap_b,c_cap_a,c_cap_b,b_scale_distribution_a,b_scale_distribution_b,c_scale_distribution_a,c_scale_distribution_b,b_median_keypoint_size_a,b_median_keypoint_size_b,c_median_keypoint_size_a,c_median_keypoint_size_b,b_mutual_matches,c_mutual_matches,b_ransac_input,c_ransac_input,b_score,c_score,score_delta_c_minus_b,b_decision,c_decision,b_stage,c_stage,stage_transition
00001009,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2222;1:221;2:378;3:119;4:60,0:2117;1:292;2:367;3:156;4:68,0:2128;1:213;2:419;3:159;4:81,0:2329;1:165;2:298;3:137;4:71,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,9,2,9,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001009,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2054;1:263;2:423;3:176;4:84,0:2251;1:273;2:312;3:114;4:50,0:2063;1:248;2:397;3:187;4:105,0:2325;1:158;2:350;3:119;4:48,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,10,6,10,6,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001009,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2058;1:302;2:412;3:149;4:79,0:2245;1:254;2:293;3:130;4:78,0:2070;1:228;2:427;3:172;4:103,0:2477;1:207;2:232;3:61;4:23,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,7,8,7,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001009,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2016;1:301;2:465;3:168;4:50,0:2134;1:341;2:314;3:138;4:73,0:2182;1:214;2:409;3:140;4:55,0:2093;1:147;2:522;3:170;4:68,4.000000000000001,4.000000000000001,2.8284271247461903,2.8284271247461903,2,2,2,2,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001010,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2361;1:269;2:251;3:85;4:34,0:2226;1:294;2:302;3:121;4:57,0:2022;1:277;2:400;3:186;4:115,0:2176;1:255;2:334;3:143;4:92,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,14,6,14,6,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2005;1:286;2:476;3:172;4:61,0:2245;1:299;2:282;3:118;4:56,0:1949;1:309;2:470;3:197;4:75,0:2356;1:167;2:281;3:115;4:81,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,6,4,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2004;1:139;2:608;3:182;4:67,0:2261;1:266;2:293;3:117;4:63,0:1605;1:163;2:817;3:310;4:105,0:2337;1:213;2:289;3:87;4:74,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,13,6,13,6,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1909;1:235;2:591;3:203;4:62,0:2179;1:305;2:318;3:131;4:67,0:622;1:700;2:1113;3:458;4:107,0:2248;1:293;2:276;3:106;4:77,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,11,9,11,9,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1484;1:601;2:613;3:240;4:62,0:2166;1:277;2:372;3:135;4:50,0:592;1:386;2:1079;3:623;4:320,0:2385;1:176;2:262;3:110;4:67,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,8,4,8,4,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001010,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2372;1:248;2:269;3:81;4:30,0:2279;1:263;2:302;3:101;4:55,0:2220;1:242;2:341;3:125;4:72,0:2323;1:184;2:327;3:102;4:64,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,6,9,6,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001010,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1982;1:313;2:463;3:166;4:76,0:2163;1:287;2:369;3:119;4:62,0:2042;1:236;2:448;3:193;4:81,0:2360;1:190;2:275;3:114;4:61,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,5,6,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1957;1:133;2:689;3:183;4:38,0:2192;1:310;2:332;3:115;4:51,0:861;1:681;2:960;3:382;4:116,0:2229;1:195;2:355;3:139;4:82,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,3,9,3,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2162;1:225;2:392;3:145;4:76,0:2152;1:329;2:348;3:113;4:58,0:2264;1:207;2:373;3:117;4:39,0:2222;1:276;2:312;3:123;4:67,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,12,6,12,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001010,10,2501,3000,3000,3000,2501,3000,3000,3000,False,True,True,True,0:1103;1:523;2:453;3:273;4:149,0:2140;1:292;2:305;3:186;4:77,0:730;1:754;2:715;3:495;4:306,0:2425;1:150;2:253;3:95;4:77,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,0,1,0,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001011,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2100;1:339;2:362;3:134;4:65,0:2111;1:335;2:366;3:123;4:65,0:2148;1:230;2:377;3:162;4:83,0:2289;1:218;2:308;3:119;4:66,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,23,10,23,10,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001011,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1823;1:248;2:700;3:188;4:41,0:2177;1:267;2:339;3:133;4:84,0:1126;1:420;2:1121;3:287;4:46,0:2369;1:187;2:299;3:95;4:50,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,10,6,10,6,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
