dataset,protocol,pair_id,subject_id,canonical_finger_position,strata,primary_status,rerun_status,status_equal,primary_error_code,rerun_error_code,error_code_equal,primary_raw_score,rerun_raw_score,raw_score_text_equal,raw_score_abs_delta,raw_score_within_tolerance,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,primary_method_compare_ms,rerun_method_compare_ms,primary_compare_ms,rerun_compare_ms,primary_total_ms,rerun_total_ms,reproducible
sd300c,plain_roll,sd300c_plain_roll_00001622_09,00001622,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.3353,1.6974,1.7742,2.2608,626.5944,555.4458,true
sd300c,plain_roll,sd300c_plain_roll_00001623_05,00001623,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.4988150215295106,0.4988150215295106,true,0.0,true,true,true,true,6.6655,5.9962,7.3184,6.6027,617.4994,543.638,true
sd300c,plain_roll,sd300c_plain_roll_00001623_10,00001623,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,18.0748,11.7153,18.9252,12.2322,617.5868,559.0807,true
sd300c,plain_roll,sd300c_plain_roll_00001625_10,00001625,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.2913421697793026,1.2913421697793026,true,0.0,true,true,true,true,9.6801,8.1227,10.1807,8.6637,634.5387,542.4645,true
sd300c,plain_roll,sd300c_plain_roll_00001626_08,00001626,8,deterministic_positive_sample,ok,ok,true,,,true,154.21161075461868,154.21161075461868,true,0.0,true,true,true,true,2.7018,2.3328,3.3555,2.8811,635.6474,549.7611,true
sd300c,plain_roll,sd300c_plain_roll_00001627_04,00001627,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.8459,1.8666,2.2569,2.391,886.8634,754.1514,true
sd300c,plain_roll,sd300c_plain_roll_00001627_05,00001627,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.6441,3.8051,7.2668,4.2611,832.3109,723.7987,true
sd300c,plain_roll,sd300c_plain_roll_00001627_09,00001627,9,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,9.1673,6.4491,9.6925,6.9875,1324.6159,1009.5356,true
sd300c,plain_roll,sd300c_plain_roll_00001627_10,00001627,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.8261725163641375,0.8261725163641375,true,0.0,true,true,true,true,3.8724,2.637,4.5163,3.1646,719.7827,554.9036,true
sd300c,plain_roll,sd300c_plain_roll_00001628_01,00001628,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,22.5714,14.0708,23.1286,14.5827,1040.4844,804.8666,true
sd300c,plain_roll,sd300c_plain_roll_00001628_06,00001628,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.9833334204127326,0.9833334204127326,true,0.0,true,true,true,true,13.4197,12.2529,13.8957,12.8164,906.9008,839.3916,true
sd300c,plain_roll,sd300c_plain_roll_00001629_03,00001629,3,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3939,0.3911,0.8165,0.835,556.5946,539.1336,true
sd300c,plain_roll,sd300c_plain_roll_00001629_04,00001629,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6281,0.6443,0.9397,1.0793,642.5658,620.7826,true
sd300c,plain_roll,sd300c_plain_roll_00001629_05,00001629,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3993,0.3862,0.7554,0.8395,605.5232,578.199,true
sd300c,plain_roll,sd300c_plain_roll_00001629_09,00001629,9,low_positive_both_resolutions,ok,ok,true,,,true,0.7092742499781134,0.7092742499781134,true,0.0,true,true,true,true,0.5324,0.5275,0.9529,1.0562,586.1317,577.0451,true
sd300c,plain_roll,sd300c_plain_roll_00001629_10,00001629,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5514,0.5661,0.9849,0.9522,561.455,552.2863,true
sd300c,plain_roll,sd300c_plain_roll_00001630_06,00001630,6,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.6919,12.3971,13.19,12.9123,819.8762,786.2173,true
sd300c,plain_roll,sd300c_plain_roll_00001632_05,00001632,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.19,6.722,7.7929,7.2336,607.7049,565.6201,true
sd300c,plain_roll,sd300c_plain_roll_00001633_03,00001633,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.4386819133696411,0.4386819133696411,true,0.0,true,true,true,true,2.8045,2.4786,3.4126,2.9272,710.8733,652.9835,true
sd300c,plain_roll,sd300c_plain_roll_00001633_08,00001633,8,deterministic_positive_sample,ok,ok,true,,,true,13.239484792168007,13.239484792168007,true,0.0,true,true,true,true,10.0788,8.142,10.584,8.6476,693.5221,629.2215,true
sd300c,plain_roll,sd300c_plain_roll_00001635_02,00001635,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4565,0.4634,0.8108,0.9301,771.8462,692.0182,true
sd300c,plain_roll,sd300c_plain_roll_00001635_03,00001635,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4718,0.4713,0.8698,0.9009,646.3144,589.3618,true
sd300c,plain_roll,sd300c_plain_roll_00001635_07,00001635,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4031,0.3888,0.768,0.842,650.5617,585.8144,true
sd300c,plain_roll,sd300c_plain_roll_00001635_09,00001635,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.12851765537491167,0.12851765537491167,true,0.0,true,true,true,true,0.566,0.4756,1.0379,0.962,722.7554,665.4072,true
sd300c,plain_roll,sd300c_plain_roll_00001635_10,00001635,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.2527,0.2548,0.5874,0.6962,549.7669,482.2648,true
sd300c,plain_roll,sd300c_plain_roll_00001637_04,00001637,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,16.9894,11.8274,17.6129,12.3335,804.5283,707.1685,true
sd300c,plain_roll,sd300c_plain_roll_00001638_07,00001638,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.5875,4.6644,7.1236,5.1708,740.978,643.0273,true
sd300c,plain_roll,sd300c_plain_roll_00001639_03,00001639,3,deterministic_positive_sample,ok,ok,true,,,true,131.96254317638528,131.96254317638528,true,0.0,true,true,true,true,4.94,4.499,5.4234,4.9616,790.2168,643.3563,true
sd300c,plain_roll,sd300c_plain_roll_00001639_09,00001639,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,19.8178,8.3627,20.4129,8.8603,744.1474,614.079,true
sd300c,plain_roll,sd300c_plain_roll_00001640_02,00001640,2,deterministic_positive_sample,ok,ok,true,,,true,124.60622777876367,124.60622777876367,true,0.0,true,true,true,true,5.7485,3.7665,6.299,4.203,607.764,453.8849,true
sd300c,plain_roll,sd300c_plain_roll_00001640_09,00001640,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.1265,9.1548,12.6192,9.7774,667.6812,532.8843,true
sd300c,plain_roll,sd300c_plain_roll_00001641_02,00001641,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.5142226292793839,0.5142226292793839,true,0.0,true,true,true,true,3.3478,2.7334,4.0813,3.2188,646.3413,573.0161,true
sd300c,plain_roll,sd300c_plain_roll_00001641_09,00001641,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.601,4.0634,4.1033,4.5728,614.908,527.8974,true
sd300c,plain_roll,sd300c_plain_roll_00001644_03,00001644,3,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4378,0.4397,0.8777,0.8781,757.4975,616.9551,true
sd300c,plain_roll,sd300c_plain_roll_00001644_05,00001644,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.2499,1.2513,1.6627,1.834,620.8005,546.5447,true
sd300c,plain_roll,sd300c_plain_roll_00001644_10,00001644,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.0591,1.0007,1.5172,1.4266,542.7961,472.6907,true
sd300c,plain_roll,sd300c_plain_roll_00001645_09,00001645,9,deterministic_positive_sample,ok,ok,true,,,true,309.98442304322685,309.98442304322685,true,0.0,true,true,true,true,9.6942,6.8354,10.2328,7.3254,671.1434,577.0327,true
sd300c,plain_roll,sd300c_plain_roll_00001648_05,00001648,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,6.438,4.7709,6.887,5.2176,732.2145,598.1382,true
sd300c,plain_roll,sd300c_plain_roll_00001648_09,00001648,9,deterministic_positive_sample,ok,ok,true,,,true,117.24824355120855,117.24824355120855,true,0.0,true,true,true,true,6.2853,5.1413,6.7848,5.6467,732.9054,591.797,true
sd300c,plain_roll,sd300c_plain_roll_00001649_05,00001649,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.0324633541261123,2.0324633541261123,true,0.0,true,true,true,true,6.972,4.6092,7.4595,5.0972,708.5965,589.7989,true
sd300c,plain_roll,sd300c_plain_roll_00001649_09,00001649,9,plain_roll_zero_sd300b_only,ok,ok,true,,,true,5.641698717586411,5.641698717586411,true,0.0,true,true,true,true,2.2047,1.7185,2.6944,2.1934,669.9084,605.8285,true
sd300c,plain_roll,sd300c_plain_roll_00001649_10,00001649,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4197,0.5185,0.8237,1.1139,625.6243,545.3701,true
sd300c,plain_roll,sd300c_plain_roll_00001650_02,00001650,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,11.723309184948711,11.723309184948711,true,0.0,true,true,true,true,0.5252,0.5175,0.9368,0.9599,701.8519,590.313,true
sd300c,plain_roll,sd300c_plain_roll_00001651_05,00001651,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,20.63941909704554,20.63941909704554,true,0.0,true,true,true,true,3.8398,3.0653,4.3731,3.517,607.3209,518.9318,true
sd300c,plain_roll,sd300c_plain_roll_00001651_06,00001651,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,35.24997356756258,35.24997356756258,true,0.0,true,true,true,true,17.3183,12.2369,17.7664,12.793,840.316,716.6473,true
sd300c,plain_roll,sd300c_plain_roll_00001653_05,00001653,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,10.263556876595063,10.263556876595063,true,0.0,true,true,true,true,4.1457,3.764,4.633,4.2132,602.7663,511.0125,true
sd300c,plain_roll,sd300c_plain_roll_00001655_02,00001655,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,14.4636,11.5666,14.9685,12.1108,818.7019,739.0056,true
sd300c,plain_roll,sd300c_plain_roll_00001655_04,00001655,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.8285,6.7043,8.3423,7.1832,736.0874,668.9659,true
sd300c,plain_roll,sd300c_plain_roll_00001655_06,00001655,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,16.4586,13.2962,16.9196,13.8339,1044.7227,914.7904,true
sd300c,plain_roll,sd300c_plain_roll_00001655_09,00001655,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,10.5337,8.5555,11.0485,9.0523,773.3284,688.349,true
sd300c,plain_roll,sd300c_plain_roll_00001655_10,00001655,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.5899,3.202,4.1193,3.6906,700.5517,648.5366,true
sd300c,plain_roll,sd300c_plain_roll_00001656_06,00001656,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,18.623255678598476,18.623255678598476,true,0.0,true,true,true,true,18.6652,13.1774,19.18,13.7059,991.3026,897.1033,true
sd300c,plain_roll,sd300c_plain_roll_00001657_04,00001657,4,deterministic_positive_sample,ok,ok,true,,,true,89.09498226579402,89.09498226579402,true,0.0,true,true,true,true,5.2699,4.5292,5.7497,4.9974,744.0744,639.7138,true
sd300c,plain_roll,sd300c_plain_roll_00001659_04,00001659,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,37.07890630351226,37.07890630351226,true,0.0,true,true,true,true,3.2287,2.7839,3.7106,3.2553,618.882,541.4959,true
sd300c,plain_roll,sd300c_plain_roll_00001661_05,00001661,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.284,1.2178,1.7131,1.6844,670.9369,615.981,true
sd300c,plain_roll,sd300c_plain_roll_00001661_10,00001661,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.3128145997333522,2.3128145997333522,true,0.0,true,true,true,true,1.9198,1.6759,2.3926,2.1153,640.7998,573.1214,true
sd300c,plain_roll,sd300c_plain_roll_00001662_04,00001662,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,12.974,8.5351,13.8035,8.997,656.1466,550.3112,true
sd300c,plain_roll,sd300c_plain_roll_00001662_05,00001662,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.8232,1.8738,2.3125,2.3105,558.4599,475.8699,true
sd300c,plain_roll,sd300c_plain_roll_00001662_08,00001662,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,15.2451,12.3936,15.7777,12.9145,687.6508,622.081,true
sd300c,plain_roll,sd300c_plain_roll_00001662_10,00001662,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.282599163056601,2.282599163056601,true,0.0,true,true,true,true,2.2214,1.8333,2.7246,2.2678,558.7686,493.2988,true
sd300c,plain_roll,sd300c_plain_roll_00001663_06,00001663,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,15.5701,12.6076,16.1205,13.1053,862.1236,766.4199,true
sd300c,plain_roll,sd300c_plain_roll_00001663_10,00001663,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,4.1759,3.7834,4.7982,4.2167,667.8242,623.6976,true
sd300c,plain_roll,sd300c_plain_roll_00001664_03,00001664,3,deterministic_positive_sample,ok,ok,true,,,true,86.4926914090565,86.4926914090565,true,0.0,true,true,true,true,6.2264,5.4321,6.7509,5.8766,721.9827,641.4341,true
sd300c,plain_roll,sd300c_plain_roll_00001665_02,00001665,2,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,16.5476,12.8452,17.0881,13.4096,1021.13,861.0442,true
sd300c,plain_roll,sd300c_plain_roll_00001665_03,00001665,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.038591443327113,2.038591443327113,true,0.0,true,true,true,true,5.2232,4.3071,5.7614,4.7546,939.306,764.7445,true
sd300c,plain_roll,sd300c_plain_roll_00001665_05,00001665,5,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.0156,1.3472,2.6233,1.8343,801.5184,669.7457,true
sd300c,plain_roll,sd300c_plain_roll_00001665_07,00001665,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.9044,5.2402,6.776,5.7034,910.9716,770.955,true
sd300c,plain_roll,sd300c_plain_roll_00001665_08,00001665,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,11.7512,9.9284,12.2497,10.4227,980.8989,833.2648,true
sd300c,plain_roll,sd300c_plain_roll_00001665_09,00001665,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,18.4949,12.1003,19.0165,12.6175,1062.2558,911.4613,true
sd300c,plain_roll,sd300c_plain_roll_00001665_10,00001665,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.1038622661772686,2.1038622661772686,true,0.0,true,true,true,true,4.6209,3.5628,5.136,4.0211,848.7534,717.9976,true
sd300c,plain_roll,sd300c_plain_roll_00001666_08,00001666,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.0082,1.6823,2.562,2.2019,599.5591,506.3886,true
sd300c,plain_roll,sd300c_plain_roll_00001667_05,00001667,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3191,0.3033,0.7694,0.8195,541.5013,455.2832,true
sd300c,plain_roll,sd300c_plain_roll_00001667_10,00001667,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.4977,0.466,0.8814,0.886,545.2728,473.5473,true
sd300c,plain_roll,sd300c_plain_roll_00001669_05,00001669,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.0348,1.9832,2.4747,2.4633,614.4779,560.3894,true
sd300c,plain_roll,sd300c_plain_roll_00001670_10,00001670,10,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5646,0.5488,1.052,0.9238,515.0498,475.7287,true
sd300c,plain_roll,sd300c_plain_roll_00001671_07,00001671,7,low_positive_both_resolutions,ok,ok,true,,,true,0.08599839898836184,0.08599839898836184,true,0.0,true,true,true,true,7.985,6.6353,8.5439,7.2734,717.091,637.3983,true
sd300c,plain_roll,sd300c_plain_roll_00001671_10,00001671,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.841266630802921,2.841266630802921,true,0.0,true,true,true,true,10.954,8.097,11.4741,8.671,800.8432,699.3156,true
sd300c,plain_roll,sd300c_plain_roll_00001676_01,00001676,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,14.6257,11.1104,15.1632,11.6729,807.2209,706.7922,true
sd300c,plain_roll,sd300c_plain_roll_00001676_04,00001676,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.4429955440558198,1.4429955440558198,true,0.0,true,true,true,true,3.2234,3.1104,3.7407,3.6482,601.0315,523.6865,true
sd300c,plain_roll,sd300c_plain_roll_00001677_01,00001677,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.8899873920583707,1.8899873920583707,true,0.0,true,true,true,true,6.9038,6.0576,7.4023,6.5404,793.4489,709.0421,true
sd300c,plain_roll,sd300c_plain_roll_00001677_03,00001677,3,plain_roll_zero_sd300b_only,ok,ok,true,,,true,36.581986638890186,36.581986638890186,true,0.0,true,true,true,true,3.8892,3.4184,4.3747,3.8531,639.5227,549.5921,true
sd300c,plain_roll,sd300c_plain_roll_00001677_04,00001677,4,plain_roll_zero_sd300b_only,ok,ok,true,,,true,2.845074114441041,2.845074114441041,true,0.0,true,true,true,true,0.7501,0.6839,1.1545,1.0979,573.5881,517.2534,true
sd300c,plain_roll,sd300c_plain_roll_00001677_07,00001677,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.116,1.9272,2.6495,2.3628,640.4323,561.2931,true
sd300c,plain_roll,sd300c_plain_roll_00001677_08,00001677,8,plain_roll_zero_sd300b_only,ok,ok,true,,,true,41.05667130097147,41.05667130097147,true,0.0,true,true,true,true,6.9247,5.6607,7.4965,6.2014,665.4845,596.4112,true
sd300c,plain_roll,sd300c_plain_roll_00001678_05,00001678,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.3218,0.3155,0.7014,0.7508,523.3357,470.1874,true
sd300c,plain_roll,sd300c_plain_roll_00001678_10,00001678,10,low_positive_both_resolutions,ok,ok,true,,,true,0.23047866599086722,0.23047866599086722,true,0.0,true,true,true,true,0.3943,0.3741,0.7532,0.8803,509.3708,456.4089,true
sd300c,plain_roll,sd300c_plain_roll_00001680_02,00001680,2,deterministic_positive_sample,ok,ok,true,,,true,80.26379367696748,80.26379367696748,true,0.0,true,true,true,true,2.3801,2.2131,2.961,2.627,625.2228,577.0741,true
sd300c,plain_roll,sd300c_plain_roll_00001680_05,00001680,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.7286,3.2525,4.232,3.717,657.1246,582.6485,true
sd300c,plain_roll,sd300c_plain_roll_00001682_05,00001682,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.8418122002489545,0.8418122002489545,true,0.0,true,true,true,true,13.8778,10.9908,14.5274,11.5089,709.204,645.1009,true
sd300c,plain_roll,sd300c_plain_roll_00001682_07,00001682,7,deterministic_positive_sample,ok,ok,true,,,true,82.29908067601984,82.29908067601984,true,0.0,true,true,true,true,6.3945,5.3469,6.9513,5.8079,694.3996,604.4751,true
sd300c,plain_roll,sd300c_plain_roll_00001684_01,00001684,1,plain_roll_zero_sd300b_only,ok,ok,true,,,true,43.52047983349984,43.52047983349984,true,0.0,true,true,true,true,16.942,13.0003,17.5216,13.5366,847.0442,748.8788,true
sd300c,plain_roll,sd300c_plain_roll_00001684_02,00001684,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.493,2.065,3.1057,2.5247,634.3629,559.7934,true
sd300c,plain_roll,sd300c_plain_roll_00001684_06,00001684,6,plain_roll_zero_sd300b_only,ok,ok,true,,,true,31.564264685889313,31.564264685889313,true,0.0,true,true,true,true,13.5366,10.4018,14.073,11.0489,835.4237,715.0158,true
sd300c,plain_roll,sd300c_plain_roll_00001685_02,00001685,2,deterministic_positive_sample,ok,ok,true,,,true,31.988955267897296,31.988955267897296,true,0.0,true,true,true,true,1.626,1.4415,2.1557,1.9064,644.0947,558.4164,true
sd300c,plain_roll,sd300c_plain_roll_00001686_01,00001686,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,3.6457,3.007,4.2552,3.4267,910.4021,761.2644,true
sd300c,plain_roll,sd300c_plain_roll_00001686_02,00001686,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.8083175366137416,0.8083175366137416,true,0.0,true,true,true,true,1.0287,0.9862,1.4963,1.428,669.5605,567.7154,true
sd300c,plain_roll,sd300c_plain_roll_00001686_04,00001686,4,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5614,0.5177,0.949,0.943,631.5613,554.6114,true
sd300c,plain_roll,sd300c_plain_roll_00001686_05,00001686,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.2758,0.2627,0.6839,0.689,642.1261,508.561,true
sd300c,plain_roll,sd300c_plain_roll_00001686_06,00001686,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6156,0.614,1.0608,1.0212,823.4641,684.5411,true
sd300c,plain_roll,sd300c_plain_roll_00001686_07,00001686,7,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.0135,1.0273,1.4578,1.4549,697.6897,577.7169,true
sd300c,plain_roll,sd300c_plain_roll_00001686_08,00001686,8,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.5179,0.4774,1.0389,0.9204,598.4221,525.8301,true
